PC Name	User Name	Time Stamp	Active Process Name	Event Classification	KeyCode	Mouse Coordinates X	Mouse Coordinates Y
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:03.169	EXCEL.EXE	key_press	40		
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:04.058	EXCEL.EXE	key_press	num		
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:04.245	EXCEL.EXE	key_press	num		
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:04.525	EXCEL.EXE	key_press	40		
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:04.744	EXCEL.EXE	key_press	num		
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:05.009	EXCEL.EXE	key_press	40		
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:12.352	EXCEL.EXE	ScrollDown		805	943
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:12.414	EXCEL.EXE	mouse_move		805	943
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:12.586	EXCEL.EXE	ScrollDown		805	943
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:12.788	EXCEL.EXE	mouse_move		805	943
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:12.913	EXCEL.EXE	mouse_move		805	945
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:13.241	EXCEL.EXE	mouse_move		805	946
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:13.958	EXCEL.EXE	Left_Click		779	947
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:14.114	EXCEL.EXE	mouse_move		779	947
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:17.232	EXCEL.EXE	key_press	num		
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:17.434	EXCEL.EXE	key_press	num		
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:17.684	EXCEL.EXE	key_press	40		
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:18.619	EXCEL.EXE	key_press	num		
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:18.853	EXCEL.EXE	key_press	num		
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:19.118	EXCEL.EXE	key_press	40		
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:20.241	EXCEL.EXE	key_press	num		
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:20.475	EXCEL.EXE	key_press	40		
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:20.755	EXCEL.EXE	key_press	num		
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:20.880	EXCEL.EXE	key_press	40		
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:21.644	EXCEL.EXE	mouse_move		780	948
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:22.751	EXCEL.EXE	mouse_move		826	919
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:23.780	EXCEL.EXE	mouse_move		800	893
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:23.842	EXCEL.EXE	ScrollUp		800	888
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:23.873	EXCEL.EXE	mouse_move		800	888
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:23.889	EXCEL.EXE	ScrollUp		800	887
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:23.889	EXCEL.EXE	mouse_move		800	887
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:23.905	EXCEL.EXE	ScrollUp		800	886
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:23.920	EXCEL.EXE	ScrollUp		800	886
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:23.920	EXCEL.EXE	ScrollUp		800	886
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:23.936	EXCEL.EXE	ScrollUp		800	886
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:23.951	EXCEL.EXE	ScrollUp		800	886
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:23.983	EXCEL.EXE	ScrollUp		800	886
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:24.061	EXCEL.EXE	mouse_move		800	886
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:24.170	EXCEL.EXE	ScrollUp		803	884
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:24.185	EXCEL.EXE	ScrollUp		803	884
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:24.201	EXCEL.EXE	ScrollUp		803	884
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:24.216	EXCEL.EXE	ScrollUp		803	884
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:24.216	EXCEL.EXE	ScrollUp		803	884
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:24.232	EXCEL.EXE	ScrollUp		803	884
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:24.248	EXCEL.EXE	mouse_move		803	884
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:24.435	EXCEL.EXE	ScrollUp		805	879
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:24.715	EXCEL.EXE	ScrollDown		805	879
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:24.731	EXCEL.EXE	ScrollDown		805	879
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:24.871	EXCEL.EXE	mouse_move		805	879
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:24.996	EXCEL.EXE	ScrollDown		806	874
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:25.027	EXCEL.EXE	mouse_move		806	874
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:25.043	EXCEL.EXE	ScrollDown		806	873
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:25.043	EXCEL.EXE	mouse_move		806	873
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:25.058	EXCEL.EXE	ScrollDown		805	874
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:25.058	EXCEL.EXE	ScrollDown		805	874
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:25.074	EXCEL.EXE	ScrollDown		805	874
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:25.090	EXCEL.EXE	mouse_move		805	874
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:25.090	EXCEL.EXE	ScrollDown		804	874
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:25.105	EXCEL.EXE	ScrollDown		804	874
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:25.526	EXCEL.EXE	mouse_move		804	874
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:25.588	EXCEL.EXE	ScrollDown		804	874
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:25.604	EXCEL.EXE	ScrollDown		804	874
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:25.651	EXCEL.EXE	ScrollDown		804	874
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:26.290	EXCEL.EXE	ScrollUp		804	874
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:26.321	EXCEL.EXE	ScrollUp		804	874
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:26.337	EXCEL.EXE	ScrollUp		804	874
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:26.337	EXCEL.EXE	ScrollUp		804	874
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:26.352	EXCEL.EXE	mouse_move		804	874
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:26.368	EXCEL.EXE	ScrollUp		804	871
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:26.368	EXCEL.EXE	mouse_move		804	871
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:26.384	EXCEL.EXE	ScrollUp		804	869
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:26.399	EXCEL.EXE	mouse_move		804	869
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:26.571	EXCEL.EXE	ScrollUp		804	862
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:26.586	EXCEL.EXE	ScrollUp		804	862
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:26.617	EXCEL.EXE	ScrollUp		804	862
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:26.617	EXCEL.EXE	ScrollUp		804	862
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:26.633	EXCEL.EXE	ScrollUp		804	862
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:26.649	EXCEL.EXE	ScrollUp		804	862
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:26.649	EXCEL.EXE	mouse_move		804	862
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:26.664	EXCEL.EXE	ScrollUp		805	861
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:26.680	EXCEL.EXE	mouse_move		805	861
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:26.836	EXCEL.EXE	ScrollUp		805	857
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:26.867	EXCEL.EXE	ScrollUp		805	857
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:26.883	EXCEL.EXE	ScrollUp		805	857
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:26.898	EXCEL.EXE	ScrollUp		805	857
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:26.914	EXCEL.EXE	ScrollUp		805	857
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:26.914	EXCEL.EXE	ScrollUp		805	857
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:27.070	EXCEL.EXE	ScrollUp		805	857
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:27.101	EXCEL.EXE	ScrollUp		805	857
A16PCH102-S1TS	riko.yorita	2018/11/20 08:56:27.116	EXCEL.EXE	ScrollUp		805	857
